"ID","Area","ID:1","Link_Check","NA_Corridor","NA_Corridor_ID","NA_Corridor2","NA_Corridor2_ID","Radial Corridor_2014 LRTP","District_2014 LRTP","Region_2014 LRTP","CTPS_TAZ_ID","In_CTPS_Model","In_101","In_63","CTPS_Exact_Match","TAZ_ID","PopEmpDensity","Pop2XEmpDens","Speed_Density_Area","Trip_Gen_LU","LU_Type_Old","FareZone","District_Class_446","District_Class","District_Class_backup","TAZ_Geography_Code","Merge_Value","Aggregation_Field","Uses_CTPS_TAZ_ID","RPA","ID_From_Nodes","TAZ_Type","Zone_Type","CTPS_TAZ_ID:1","RPA_TAZ_ID","SRPEDD_ID","ADT","Func_Class","Ext_Ext_Percent","K_Factor_Group","State","County","Town","Tract","BlkGrp","gc","Zero","AM_wacc_fact","MD_wacc_fact","PM_wacc_fact","NT_wacc_fact","wacc_fact","wegr_fact","park_cost","half_park_cost","park_cost_backup","park_cost_8_hour_2017","park_cost_1_hour_2017","parking_offstreet","parking_onstreet","Acres","HhdPerAcre","EmpPerAcre","Hwy Prod Term Time","Hwy Attr Term Time","TerminalTime","TerminalTime_Old","ManualTermTime","walk_prod_terminal_time","walk_attr_terminal_time","bike_prod_terminal_time","bike_attr_terminal_time","allow_DAT_trip_origins","PopulationDensity","VehiclesPerWorker","HouseholdSize","SquareRootPopD","SquareRootEmpD","PercentSOV_PK","PercentSOV_NP","Egr_PEV","Acc_PEV","AvgVehPer","WorkDummy","PercentSOV","PUMA","ST_PUMA","Tot_Emp","Srv_Emp","Ret_Emp","Bas_Emp","Coll_Emp","K12G_Emp","K12P_Emp","Tot_Pop","GQ_Pop","Dorm_Pop","HH_Pop","HH","Income1","Income2","Income3","Income4","Worker0","Worker1","Worker2","Worker3p","HHSize1","HHSize2","HHSize3","HHSize4p","Veh0","Veh1","Veh2","Veh3p","TriProp_p","TriProp_a","AQ_divider","MAPC_Flag","EMass_Flag","AM_VMT","AM_VHT","AM_Auto_VMT","AM_Auto_VHT","AM_TRK_VMT","AM_TRK_VHT","AM_CO","AM_NOX","AM_VOC","AM_CO2","MD_VMT","MD_VHT","MD_Auto_VMT","MD_Auto_VHT","MD_TRK_VMT","MD_TRK_VHT","MD_CO","MD_NOX","MD_VOC","MD_CO2","PM_VMT","PM_VHT","PM_Auto_VMT","PM_Auto_VHT","PM_TRK_VMT","PM_TRK_VHT","PM_CO","PM_NOX","PM_VOC","PM_CO2","NT_VMT","NT_VHT","NT_Auto_VMT","NT_Auto_VHT","NT_TRK_VMT","NT_TRK_VHT","NT_CO","NT_NOX","NT_VOC","NT_CO2","Dly_VMT","Dly_VHT","Dly_Auto_VMT","Dly_Auto_VHT","Dly_TRK_VMT","Dly_TRK_VHT","Dly_CO","Dly_NOX","Dly_VOC","Dly_CO2","Casino","Age0to4_enrollment","Age5to14_enrollment","Age15to18_enrollment","Age19plus_commuters","Age19plus_dorms","EFactor_preK","EFactor_Kto8","EFactor_HighSchool","EFactor_College","CTPS_Town_ID","CTPS_RegionalHS_ID","College_Dorm_ID"
2288,1.822800,,0,"W",12,"Inner",3,"W",37,6,2288,1,1,1,1,2288,1167,2235,4,3,"NonDense",7,277,167,133,,,,1,"MAPC",1815,"Internal_Centroid","Internal",2288,,,0,,,0,"MA","Worcester MA","SOUTHBOROUGH,MA","25027741100",2,3,,0.603568,0.603568,0.603568,0.603568,2.414272,2.414272,0.000000,0.000000,0.000000,,,,,1166.591797,0.358309,0.971205,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.453545,2.597938,0.125971,0.013690,0.000000,0.000000,,,0.000000,,0.800478,2400,252400,1133.000000,810.000000,154.000000,123.000000,0.000000,160.000000,0.000000,1260.000000,0.000000,0.000000,1260.000000,485.000000,74.000000,120.000000,68.000000,223.000000,87.000000,161.000000,208.000000,29.000000,112.000000,139.000000,87.000000,147.000000,18.000000,133.000000,198.000000,136.000000,1199.740533,1901.171875,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,838.000000,0.000000,0.000000,0.000000,0.022934,0.192587,0.008191,0.051818,133,133,
2289,1.315791,,0,"W",12,"Inner",3,"W",37,6,2289,1,1,1,1,2289,1400,2609,4,3,"NonDense",7,277,167,133,,,,1,"MAPC",1816,"Internal_Centroid","Internal",2289,,,0,,,0,"MA","Worcester MA","SOUTHBOROUGH,MA","25027741100",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,842.106094,0.413250,1.447561,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.232759,2.712074,0.132418,0.014691,0.000000,0.000000,,,0.000000,,0.806985,2400,252400,1219.000000,796.000000,24.000000,22.000000,0.000000,139.000000,285.000000,1005.000000,129.000000,0.000000,876.000000,323.000000,24.000000,99.000000,45.000000,155.000000,39.000000,121.000000,141.000000,22.000000,59.000000,100.000000,61.000000,103.000000,28.000000,109.000000,105.000000,81.000000,821.377068,1402.947388,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,116.000000,881.000000,87.000000,0.000000,0.000000,0.022934,0.192587,0.008191,0.051818,133,133,
2292,1.251289,,0,"W",12,"Inner",3,"W",37,6,2292,1,1,1,1,2292,1746,3935,4,3,"NonDense",7,277,167,133,,,,1,"MAPC",1819,"Internal_Centroid","Internal",2292,,,0,,,0,"MA","Worcester MA","SOUTHBOROUGH,MA","25027741100",2,3,,0.846974,0.846974,0.846974,0.846974,3.387898,3.387898,0.000000,0.000000,0.000000,,,,,800.825272,0.424562,1.709487,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.325542,2.533742,0.123103,0.025410,0.000000,0.000000,3.850000,3.850000,0.670500,,0.800080,2400,252400,1369.000000,559.000000,725.000000,101.000000,0.000000,0.000000,0.000000,826.000000,0.000000,0.000000,826.000000,326.000000,27.000000,95.000000,39.000000,165.000000,41.000000,128.000000,135.000000,22.000000,70.000000,106.000000,69.000000,81.000000,18.000000,104.000000,118.000000,86.000000,821.514580,2704.772705,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022934,0.192587,0.008191,0.051818,133,133,
2293,1.630092,,0,"W",12,"Inner",3,"W",37,6,2293,1,1,1,1,2293,1966,4689,4,3,"NonDense",7,277,167,133,,,,1,"MAPC",1820,"Internal_Centroid","Internal",2293,,,0,,,0,"MA","Worcester MA","SOUTHBOROUGH,MA","25027741100",3,3,,0.238978,0.238978,0.238978,0.238978,0.955913,0.955913,0.000000,0.000000,0.000000,,,,,1043.259048,0.351782,2.126989,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.471364,2.750000,0.129348,0.021618,0.000000,0.000000,,,0.000000,,0.799520,2400,252400,2219.000000,669.000000,248.000000,618.000000,0.000000,0.000000,0.000000,1188.000000,0.000000,0.000000,1188.000000,432.000000,24.000000,76.000000,49.000000,283.000000,38.000000,123.000000,252.000000,19.000000,56.000000,178.000000,39.000000,159.000000,2.000000,61.000000,203.000000,166.000000,1274.432305,2811.569580,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022934,0.192587,0.008191,0.051818,133,133,
2294,1.817375,,0,"W",12,"Inner",3,"W",37,6,2294,1,1,1,1,2294,1580,1759,4,3,"NonDense",7,277,167,133,,,,1,"MAPC",1821,"Internal_Centroid","Internal",2294,,,0,,,0,"MA","Worcester MA","SOUTHBOROUGH,MA","25027741100",2,3,,0.876306,0.876306,0.876306,0.876306,3.505222,3.505222,0.000000,0.000000,0.000000,,,,,1163.119965,0.834824,0.140140,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.352406,2.723451,0.176637,0.002059,0.000000,0.000000,,,0.000000,,0.798021,2400,252400,163.000000,75.000000,25.000000,63.000000,0.000000,0.000000,0.000000,2470.000000,8.000000,0.000000,2462.000000,904.000000,150.000000,186.000000,111.000000,457.000000,145.000000,311.000000,387.000000,61.000000,177.000000,246.000000,185.000000,296.000000,56.000000,258.000000,358.000000,232.000000,2267.004204,297.075684,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022934,0.192587,0.008191,0.051818,133,133,
2300,4.681980,,0,"W",12,"Inner",3,"W",37,6,2300,1,1,1,1,2300,573,905,4,3,"NonDense",7,139,140,62,,,,1,"MAPC",1827,"Internal_Centroid","Internal",2300,,,0,,,0,"MA","Middlesex MA","HOPKINTON,MA","25017320101",1,3,,0.416897,0.416897,0.416897,0.416897,1.667587,1.667587,0.000000,0.000000,0.000000,,,,,2996.467285,0.227935,0.284335,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.579773,2.563429,0.105081,0.003795,0.000000,0.000000,,,0.000000,,0.811761,2400,252400,852.000000,372.000000,94.000000,308.000000,0.000000,75.000000,0.000000,2252.000000,9.000000,0.000000,2243.000000,875.000000,253.000000,152.000000,185.000000,285.000000,172.000000,389.000000,268.000000,46.000000,277.000000,238.000000,114.000000,246.000000,35.000000,261.000000,362.000000,217.000000,1878.694268,1395.738281,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,492.000000,0.000000,0.000000,0.000000,0.004288,0.158660,0.068409,0.050991,62,62,
2291,2.999156,,0,"W",12,"Inner",3,"W",37,6,2291,1,1,1,1,2291,856,1863,4,3,"NonDense",7,277,167,133,,,,1,"MAPC",1818,"Internal_Centroid","Internal",2291,,,0,,,0,"MA","Worcester MA","SOUTHBOROUGH,MA","25027741100",3,3,,0.612839,0.612839,0.612839,0.612839,2.451355,2.451355,0.000000,0.000000,0.000000,,,,,1919.459991,0.232357,1.123754,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.467052,2.648193,0.091718,0.013227,0.000000,0.000000,,,0.000000,,0.814795,2400,252400,2157.000000,1532.000000,107.000000,89.000000,0.000000,0.000000,647.000000,1099.000000,0.000000,0.000000,1099.000000,415.000000,76.000000,89.000000,47.000000,203.000000,57.000000,161.000000,171.000000,26.000000,64.000000,168.000000,67.000000,116.000000,14.000000,102.000000,173.000000,126.000000,1046.314751,2930.448486,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,101.000000,101.000000,0.000000,0.000000,0.000000,0.022934,0.192587,0.008191,0.051818,133,133,
1584,0.315815,,0,"W",12,"Inner",3,"W",26,6,1584,1,1,1,1,1584,10594,31765,1,1,"NonDense",6,100,17,46,,,,1,"MAPC",1488,"Internal_Centroid","Internal",1584,,,0,,,0,"MA","Middlesex MA","FRAMINGHAM,MA","25017384000",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,202.121334,0.014843,16.539570,1,3,3,8.000000,,0.000000,0.000000,1.000000,2.000000,,,1.000000,2.500000,0.026961,0.243296,0.000000,0.000000,3.360000,3.360000,0.474840,,0.806719,504,250504,3343.000000,3250.000000,58.000000,39.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,10.000000,4.000000,0.000000,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,1.000000,2.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,15.630831,5538.537598,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005020,0.095182,0.047891,0.058091,46,46,
1592,4.104365,,0,"W",12,"Inner",3,"W",26,6,1592,1,1,1,1,1592,995,1293,4,3,"NonDense",7,14,145,6,,,,1,"MAPC",1496,"Internal_Centroid","Internal",1592,,,0,,,0,"MA","Middlesex MA","ASHLAND,MA","25017385100",2,3,,0.735120,0.735120,0.735120,0.735120,2.940480,2.940480,0.000000,0.000000,0.000000,,,,,2626.793823,0.481195,0.236410,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.530811,2.685185,0.148092,0.003451,0.000000,0.000000,3.690000,3.690000,0.673566,,0.810627,2400,252400,621.000000,357.000000,63.000000,197.000000,0.000000,0.000000,9.000000,3921.000000,6.000000,0.000000,3915.000000,1458.000000,497.000000,213.000000,349.000000,399.000000,441.000000,459.000000,495.000000,63.000000,462.000000,376.000000,256.000000,364.000000,113.000000,489.000000,598.000000,258.000000,2916.581353,1099.758179,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,13.000000,71.000000,0.000000,0.000000,0.000000,0.011511,0.109986,0.043573,0.056034,6,6,
2298,4.008038,,0,"W",12,"Inner",3,"W",37,6,2298,1,1,1,1,2298,718,917,4,3,"NonDense",7,139,140,62,,,,1,"MAPC",1825,"Internal_Centroid","Internal",2298,,,0,,,0,"MA","Middlesex MA","HOPKINTON,MA","25017320101",1,3,,0.326670,0.326670,0.326670,0.326670,1.306680,1.306680,0.000000,0.000000,0.000000,,,,,2565.144043,0.313433,0.155547,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.573563,2.676221,0.120379,0.001587,0.000000,0.000000,3.790000,3.790000,0.761755,,0.821414,2400,252400,399.000000,150.000000,86.000000,41.000000,0.000000,0.000000,0.000000,2530.000000,9.000000,0.000000,2521.000000,942.000000,193.000000,171.000000,251.000000,327.000000,164.000000,419.000000,281.000000,78.000000,242.000000,214.000000,165.000000,321.000000,22.000000,228.000000,433.000000,259.000000,2168.053765,509.434631,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004288,0.158660,0.068409,0.050991,62,62,
2296,4.361863,,0,"W",12,"Inner",3,"W",37,6,2296,1,1,1,1,2296,532,608,4,3,"NonDense",7,139,140,62,,,,1,"MAPC",1823,"Internal_Centroid","Internal",2296,,,0,,,0,"MA","Middlesex MA","HOPKINTON,MA","25017320102",3,3,,0.343866,0.343866,0.343866,0.343866,1.375462,1.375462,0.000000,0.000000,0.000000,,,,,2791.592102,0.276545,0.059464,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.502962,2.831750,0.105006,0.000889,0.000000,0.000000,3.300000,3.300000,0.920987,,0.809380,2400,252400,166.000000,93.000000,7.000000,69.000000,0.000000,0.000000,0.000000,2095.000000,8.000000,0.000000,2087.000000,737.000000,108.000000,160.000000,163.000000,306.000000,74.000000,316.000000,293.000000,54.000000,125.000000,190.000000,159.000000,263.000000,9.000000,151.000000,332.000000,245.000000,1918.871026,297.075409,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004288,0.158660,0.068409,0.050991,62,62,
2295,5.146446,,0,"W",12,"Inner",3,"W",37,6,2295,1,1,1,1,2295,474,575,4,3,"NonDense",7,139,140,62,,,,1,"MAPC",1822,"Internal_Centroid","Internal",2295,,,0,,,0,"MA","Middlesex MA","HOPKINTON,MA","25017320102",3,3,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,3293.725281,0.224973,0.079242,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.524772,2.994318,0.096970,0.000995,0.000000,0.000000,2.970000,2.970000,0.000000,,0.813081,2400,252400,261.000000,187.000000,5.000000,31.000000,0.000000,0.000000,0.000000,2108.000000,0.000000,0.000000,2108.000000,704.000000,56.000000,124.000000,125.000000,399.000000,41.000000,266.000000,360.000000,37.000000,74.000000,228.000000,82.000000,320.000000,2.000000,94.000000,316.000000,292.000000,2018.521294,374.297852,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004288,0.158660,0.068409,0.050991,62,62,
1583,0.490842,,0,"W",12,"Inner",3,"W",26,6,1583,1,1,1,1,1583,10206,30620,1,1,"NonDense",6,100,17,46,,,,1,"MAPC",1487,"Internal_Centroid","Internal",1583,,,0,,,0,"MA","Middlesex MA","FRAMINGHAM,MA","25017384000",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,314.138889,0.000000,15.948360,1,3,3,8.000000,,0.000000,0.000000,1.000000,2.000000,,,0.000000,0.000000,0.000000,0.207286,0.000000,0.000000,3.600000,3.600000,0.507879,,0.802417,504,250504,5010.000000,2589.000000,23.000000,1820.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007867,7738.386230,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005020,0.095182,0.047891,0.058091,46,46,
1586,1.907274,,0,"W",12,"Inner",3,"W",26,6,1586,1,1,1,1,1586,1217,1412,4,3,"NonDense",6,100,17,46,,,,1,"MAPC",1490,"Internal_Centroid","Internal",1586,,,0,,,0,"MA","Middlesex MA","FRAMINGHAM,MA","25017384000",2,3,,0.999465,0.999465,0.999465,0.999465,3.997861,3.997861,0.000000,0.000000,0.000000,,,,,1220.655060,0.643917,0.152377,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.080548,2.561941,0.155735,0.002251,0.000000,0.000000,3.030000,3.030000,0.261265,,0.826635,504,250504,186.000000,156.000000,3.000000,28.000000,0.000000,0.000000,0.000000,2015.000000,9.000000,0.000000,2006.000000,783.000000,136.000000,228.000000,166.000000,253.000000,85.000000,313.000000,371.000000,14.000000,195.000000,335.000000,83.000000,170.000000,86.000000,338.000000,256.000000,103.000000,1851.674859,317.737793,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005020,0.095182,0.047891,0.058091,46,46,
2301,6.696701,,0,"W",12,"Inner",3,"W",37,6,2301,1,1,1,1,2301,617,895,4,3,"NonDense",7,139,140,62,,,,1,"MAPC",1828,"Internal_Centroid","Internal",2301,,,0,,,0,"MA","Middlesex MA","HOPKINTON,MA","25017320101",2,3,,0.512333,0.512333,0.512333,0.512333,2.049331,2.049331,0.000000,0.000000,0.000000,,,,,4285.888367,0.254090,0.234957,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.533809,2.641138,0.111844,0.002753,0.000000,0.000000,4.130000,4.130000,0.736988,,0.811126,2400,252400,1007.000000,488.000000,19.000000,296.000000,0.000000,75.000000,0.000000,3649.000000,28.000000,0.000000,3621.000000,1371.000000,303.000000,216.000000,331.000000,521.000000,237.000000,615.000000,422.000000,97.000000,362.000000,315.000000,227.000000,467.000000,50.000000,363.000000,612.000000,346.000000,3105.607476,1398.478882,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,458.000000,0.000000,0.000000,0.000000,0.004288,0.158660,0.068409,0.050991,62,62,
2379,1.735205,,0,"SW",10,"Inner",3,"SW",38,7,2379,1,1,1,1,2379,152,326,4,3,"NonDense",8,185,65,92,,,,1,"MAPC",1867,"Internal_Centroid","Internal",2379,,,0,,,0,"MA","Worcester MA","MILFORD,MA","25027744101",1,3,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1110.531387,0.043223,0.135971,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.331795,2.493151,0.069396,0.002037,0.000000,0.000000,3.590000,3.590000,0.811071,,0.823523,2400,252400,151.000000,40.000000,35.000000,79.000000,0.000000,0.000000,0.000000,364.000000,0.000000,0.000000,364.000000,146.000000,14.000000,27.000000,16.000000,89.000000,7.000000,40.000000,82.000000,17.000000,26.000000,54.000000,35.000000,31.000000,2.000000,17.000000,69.000000,58.000000,478.704339,290.634705,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005614,0.106836,0.040077,0.057252,92,92,
2368,2.192287,,0,"SW",10,"Inner",3,"SW",38,7,2368,1,1,1,1,2368,1129,1184,4,3,"NonDense",8,185,65,92,,,,1,"MAPC",1856,"Internal_Centroid","Internal",2368,,,0,,,0,"MA","Worcester MA","MILFORD,MA","25027744101",5,3,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1403.063812,0.627199,0.042764,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.415111,2.491208,0.149172,0.000660,0.000000,0.000000,3.460000,3.460000,0.802783,,0.826849,2400,252400,60.000000,43.000000,5.000000,15.000000,0.000000,0.000000,0.000000,2125.000000,0.000000,0.000000,2125.000000,853.000000,206.000000,209.000000,252.000000,186.000000,106.000000,333.000000,347.000000,67.000000,198.000000,301.000000,137.000000,217.000000,21.000000,215.000000,373.000000,244.000000,2212.655572,109.052330,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005614,0.106836,0.040077,0.057252,92,92,
2297,1.414854,,0,"W",12,"Inner",3,"W",37,6,2297,1,1,1,1,2297,4819,13329,4,3,"NonDense",7,139,140,62,,,,1,"MAPC",1824,"Internal_Centroid","Internal",2297,,,0,,,0,"MA","Middlesex MA","HOPKINTON,MA","25017320102",2,3,,0.737496,0.737496,0.737496,0.737496,2.949985,2.949985,0.000000,0.000000,0.000000,,,,,905.506668,0.355602,6.648212,1,2,2,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.337352,2.539474,0.111920,0.097775,0.000000,0.000000,3.500000,3.500000,0.721875,,0.803711,2400,252400,6020.000000,3543.000000,117.000000,2366.000000,0.000000,0.000000,0.000000,772.000000,0.000000,0.000000,772.000000,304.000000,15.000000,63.000000,58.000000,168.000000,18.000000,127.000000,144.000000,15.000000,57.000000,120.000000,44.000000,83.000000,6.000000,84.000000,130.000000,84.000000,819.794427,10465.117188,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004288,0.158660,0.068409,0.050991,62,62,
1585,0.811726,,0,"W",12,"Inner",3,"W",26,6,1585,1,1,1,1,1585,6630,8648,3,2,"NonDense",6,100,17,46,,,,1,"MAPC",1489,"Internal_Centroid","Internal",1585,,,0,,,0,"MA","Middlesex MA","FRAMINGHAM,MA","25017384000",1,3,,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,,,,,519.504471,4.346450,1.576502,1,1,1,4.000000,,0.000000,0.000000,1.000000,2.000000,,,1.151393,1.912495,0.358721,0.022795,0.000000,0.000000,3.960000,3.960000,0.833908,,0.779137,504,250504,819.000000,345.000000,445.000000,16.000000,0.000000,0.000000,0.000000,4550.000000,4.000000,0.000000,4546.000000,2377.000000,634.000000,385.000000,200.000000,1158.000000,362.000000,983.000000,971.000000,61.000000,1101.000000,706.000000,307.000000,263.000000,188.000000,1093.000000,854.000000,242.000000,5792.482476,1587.303589,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005020,0.095182,0.047891,0.058091,46,46,
1593,1.603635,,0,"W",12,"Inner",3,"W",26,6,1593,1,1,1,1,1593,1791,2498,4,3,"NonDense",7,14,145,6,,,,1,"MAPC",1497,"Internal_Centroid","Internal",1593,,,0,,,0,"MA","Middlesex MA","ASHLAND,MA","25017385100",1,3,,0.827244,0.827244,0.827244,0.827244,3.308977,3.308977,0.000000,0.000000,0.000000,,,,,1026.326218,0.823325,0.645019,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.403194,2.635810,0.177183,0.008246,0.000000,0.000000,4.130000,4.130000,0.759583,,0.812606,2400,252400,662.000000,282.000000,132.000000,162.000000,0.000000,91.000000,4.000000,2193.000000,29.000000,0.000000,2164.000000,821.000000,190.000000,139.000000,230.000000,262.000000,185.000000,266.000000,325.000000,45.000000,161.000000,265.000000,155.000000,240.000000,50.000000,255.000000,357.000000,159.000000,1873.689507,1065.416870,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,4.000000,612.000000,0.000000,0.000000,0.000000,0.011511,0.109986,0.043573,0.056034,6,6,
1600,1.880120,,0,"W",12,"Inner",3,"W",26,6,1600,1,1,1,1,1600,364,431,4,3,"NonDense",7,136,154,60,,,,1,"MAPC",1504,"Internal_Centroid","Internal",1600,,,0,,,0,"MA","Middlesex MA","HOLLISTON,MA","25017387202",3,3,,0.113125,0.113125,0.113125,0.113125,0.452499,0.452499,0.000000,0.000000,0.000000,,,,,1203.276672,0.199455,0.076458,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.539938,2.669065,0.095184,0.000769,0.000000,0.000000,2.790000,2.790000,0.305900,,0.813627,2400,252400,92.000000,43.000000,3.000000,17.000000,0.000000,29.000000,0.000000,742.000000,0.000000,0.000000,742.000000,278.000000,15.000000,66.000000,96.000000,101.000000,40.000000,89.000000,126.000000,23.000000,46.000000,93.000000,56.000000,83.000000,1.000000,42.000000,135.000000,100.000000,760.836907,108.992622,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011368,0.135307,0.064738,0.054749,60,60,
2380,1.067004,,0,"SW",10,"Inner",3,"SW",38,7,2380,1,1,1,1,2380,1793,2001,4,3,"NonDense",8,185,65,92,,,,1,"MAPC",1868,"Internal_Centroid","Internal",2380,,,0,,,0,"MA","Worcester MA","MILFORD,MA","25027744101",2,3,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,682.882462,1.164183,0.162546,1,1,1,2.000000,,0.000000,0.000000,1.000000,2.000000,,,1.350182,2.335830,0.200637,0.002431,0.000000,0.000000,3.360000,3.360000,0.715805,,0.808294,2400,252400,111.000000,56.000000,40.000000,17.000000,0.000000,0.000000,0.000000,1871.000000,0.000000,0.000000,1871.000000,801.000000,183.000000,163.000000,158.000000,297.000000,85.000000,279.000000,353.000000,84.000000,264.000000,204.000000,157.000000,176.000000,20.000000,188.000000,339.000000,254.000000,2262.534722,210.247910,"*",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005614,0.106836,0.040077,0.057252,92,92,
